T08,Public expenditure on education (new),,,,,Region/Country/Area,,Year,Series,Value,Footnotes,Source
752,Sweden,2015,Public expenditure on education (% of GDP),7.5483,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),29.6456,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2016,All staff compensation as % of total expenditure in public institutions (%),65.4780,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2016,Capital expenditure as % of total expenditure in public institutions (%),4.8765,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2016,Expenditure by level of education: pre-primary (as % of government expenditure),16.8058,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2016,Expenditure by level of education: primary (as % of government expenditure),24.1059,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2016,Expenditure by level of education: secondary (as % of government expenditure),27.3914,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2016,Expenditure by level of education: tertiary (as % of government expenditure),24.0866,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2016,Government expenditure on education (% of government expenditure),15.7322,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
752,Sweden,2016,Public expenditure on education (% of GDP),7.6699,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),15.5268,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2005,All staff compensation as % of total expenditure in public institutions (%),75.3263,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2005,Capital expenditure as % of total expenditure in public institutions (%),9.1469,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2005,Expenditure by level of education: pre-primary (as % of government expenditure),3.6356,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2005,Expenditure by level of education: primary (as % of government expenditure),29.6854,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2005,Expenditure by level of education: secondary (as % of government expenditure),37.6650,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2005,Expenditure by level of education: tertiary (as % of government expenditure),25.9595,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2005,Government expenditure on education (% of government expenditure),15.8207,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2005,Public expenditure on education (% of GDP),5.2041,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),16.2037,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2010,All staff compensation as % of total expenditure in public institutions (%),75.1917,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2010,Capital expenditure as % of total expenditure in public institutions (%),8.6046,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2010,Expenditure by level of education: pre-primary (as % of government expenditure),3.7180,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2010,Expenditure by level of education: primary (as % of government expenditure),27.9699,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2010,Expenditure by level of education: secondary (as % of government expenditure),41.2695,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2010,Expenditure by level of education: tertiary (as % of government expenditure),25.3071,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2010,Government expenditure on education (% of government expenditure),15.3909,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2010,Public expenditure on education (% of GDP),4.9261,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),15.4407,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2015,All staff compensation as % of total expenditure in public institutions (%),74.3167,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2015,Capital expenditure as % of total expenditure in public institutions (%),10.2427,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2015,Expenditure by level of education: pre-primary (as % of government expenditure),7.9185,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2015,Expenditure by level of education: primary (as % of government expenditure),28.5237,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2015,Expenditure by level of education: secondary (as % of government expenditure),35.5710,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2015,Expenditure by level of education: tertiary (as % of government expenditure),26.2626,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2015,Government expenditure on education (% of government expenditure),15.5289,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2015,Public expenditure on education (% of GDP),5.1006,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),15.2898,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2016,All staff compensation as % of total expenditure in public institutions (%),74.1145,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2016,Capital expenditure as % of total expenditure in public institutions (%),10.5957,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2016,Expenditure by level of education: pre-primary (as % of government expenditure),7.9880,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2016,Expenditure by level of education: primary (as % of government expenditure),28.9482,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2016,Expenditure by level of education: tertiary (as % of government expenditure),26.0032,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2016,Government expenditure on education (% of government expenditure),15.5125,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
756,Switzerland,2016,Public expenditure on education (% of GDP),5.1133,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2002,Expenditure by level of education: primary (as % of government expenditure),44.3783,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2002,Expenditure by level of education: secondary (as % of government expenditure),33.4148,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2002,Expenditure by level of education: tertiary (as % of government expenditure),20.9910,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2002,Government expenditure on education (% of government expenditure),16.8261,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2002,Public expenditure on education (% of GDP),5.2400,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2004,Expenditure by level of education: tertiary (as % of government expenditure),24.8216,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2004,Government expenditure on education (% of government expenditure),17.1454,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2004,Public expenditure on education (% of GDP),5.3715,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2009,Expenditure by level of education: primary (as % of government expenditure),38.8728,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2009,Expenditure by level of education: secondary (as % of government expenditure),36.9045,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2009,Expenditure by level of education: tertiary (as % of government expenditure),24.2228,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2009,Government expenditure on education (% of government expenditure),19.1841,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
760,Syrian Arab Republic,2009,Public expenditure on education (% of GDP),5.1301,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2005,Expenditure by level of education: pre-primary (as % of government expenditure),3.8477,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2005,Expenditure by level of education: tertiary (as % of government expenditure),7.3862,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2005,Government expenditure on education (% of government expenditure),15.2934,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2005,Public expenditure on education (% of GDP),3.5121,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2010,Expenditure by level of education: pre-primary (as % of government expenditure),4.9712,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2010,Expenditure by level of education: tertiary (as % of government expenditure),10.0754,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2010,Government expenditure on education (% of government expenditure),15.3315,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2010,Public expenditure on education (% of GDP),4.0068,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2015,Capital expenditure as % of total expenditure in public institutions (%),13.9806,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2015,Expenditure by level of education: pre-primary (as % of government expenditure),5.3371,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2015,Expenditure by level of education: tertiary (as % of government expenditure),9.9455,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2015,Government expenditure on education (% of government expenditure),16.3934,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
762,Tajikistan,2015,Public expenditure on education (% of GDP),5.2314,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2004,Expenditure by level of education: pre-primary (as % of government expenditure),10.4124,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2004,Expenditure by level of education: primary (as % of government expenditure),30.9651,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2004,Expenditure by level of education: secondary (as % of government expenditure),23.9880,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2004,Expenditure by level of education: tertiary (as % of government expenditure),20.6129,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2004,Government expenditure on education (% of government expenditure),21.4577,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2004,Public expenditure on education (% of GDP),4.0309,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2005,Expenditure by level of education: pre-primary (as % of government expenditure),13.6357,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2005,Expenditure by level of education: tertiary (as % of government expenditure),21.6855,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2005,Government expenditure on education (% of government expenditure),20.5468,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2005,Public expenditure on education (% of GDP),3.9386,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),45.8208,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2010,All staff compensation as % of total expenditure in public institutions (%),50.9015,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2010,Capital expenditure as % of total expenditure in public institutions (%),3.2777,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2010,Expenditure by level of education: pre-primary (as % of government expenditure),5.7268,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2010,Expenditure by level of education: primary (as % of government expenditure),40.0850,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2010,Expenditure by level of education: secondary (as % of government expenditure),28.6118,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2010,Expenditure by level of education: tertiary (as % of government expenditure),16.5096,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2010,Government expenditure on education (% of government expenditure),16.2226,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2010,Public expenditure on education (% of GDP),3.5084,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2013,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),45.8288,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2013,All staff compensation as % of total expenditure in public institutions (%),49.2065,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2013,Capital expenditure as % of total expenditure in public institutions (%),4.9647,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2013,Expenditure by level of education: pre-primary (as % of government expenditure),5.4168,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2013,Expenditure by level of education: primary (as % of government expenditure),41.1060,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2013,Expenditure by level of education: secondary (as % of government expenditure),29.8150,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2013,Expenditure by level of education: tertiary (as % of government expenditure),15.5533,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2013,Government expenditure on education (% of government expenditure),19.1259,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2013,Public expenditure on education (% of GDP),4.1240,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),31.8449,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2014,All staff compensation as % of total expenditure in public institutions (%),62.4809,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
764,Thailand,2014,Capital expenditure as % of total expenditure in public institutions (%),5.6742,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),52.5090,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2010,All staff compensation as % of total expenditure in public institutions (%),37.7785,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2010,Capital expenditure as % of total expenditure in public institutions (%),9.7125,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2010,Expenditure by level of education: tertiary (as % of government expenditure),10.4329,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2010,Government expenditure on education (% of government expenditure),9.1542,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2010,Public expenditure on education (% of GDP),2.4494,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),46.4236,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2014,All staff compensation as % of total expenditure in public institutions (%),49.5369,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2014,Capital expenditure as % of total expenditure in public institutions (%),4.0395,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2014,Expenditure by level of education: pre-primary (as % of government expenditure),1.1784,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2014,Expenditure by level of education: primary (as % of government expenditure),64.8913,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2014,Expenditure by level of education: secondary (as % of government expenditure),29.8189,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2014,Expenditure by level of education: tertiary (as % of government expenditure),4.1113,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2014,Government expenditure on education (% of government expenditure),6.7729,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2014,Public expenditure on education (% of GDP),2.6913,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2015,Government expenditure on education (% of government expenditure),8.6370,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2015,Public expenditure on education (% of GDP),4.3539,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2018,Government expenditure on education (% of government expenditure),7.9341,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
626,Timor-Leste,2018,Public expenditure on education (% of GDP),4.1284,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2000,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.9213,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2000,All staff compensation as % of total expenditure in public institutions (%),69.0540,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2000,Capital expenditure as % of total expenditure in public institutions (%),10.0247,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2000,Expenditure by level of education: primary (as % of government expenditure),48.5895,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2000,Expenditure by level of education: secondary (as % of government expenditure),29.3135,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2000,Expenditure by level of education: tertiary (as % of government expenditure),17.3888,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2000,Government expenditure on education (% of government expenditure),24.4237,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2000,Public expenditure on education (% of GDP),3.9209,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2005,Expenditure by level of education: primary (as % of government expenditure),41.7785,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2005,Government expenditure on education (% of government expenditure),17.6781,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
